"No.","Time","Source","Destination","Protocol","Length","Info"
"8816","247.399350","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2774017 Ack=1 Win=2048 Len=1024"
"8817","247.400401","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2775041 Ack=1 Win=2048 Len=1024"
"8819","247.401562","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2776065 Ack=1 Win=2048 Len=1024"
"8820","247.402594","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2777089 Ack=1 Win=2048 Len=1024"
"8822","247.403744","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2778113 Ack=1 Win=2048 Len=1024"
"8823","247.404818","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2779137 Ack=1 Win=2048 Len=1024"
"8825","247.405943","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2780161 Ack=1 Win=2048 Len=1024"
"8826","247.407005","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2781185 Ack=1 Win=2048 Len=1024"
"8828","247.408156","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2782209 Ack=1 Win=2048 Len=1024"
"8829","247.409202","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2783233 Ack=1 Win=2048 Len=1024"
"8831","247.410348","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2784257 Ack=1 Win=2048 Len=1024"
"8832","247.411405","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2785281 Ack=1 Win=2048 Len=1024"
"8834","247.412549","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2786305 Ack=1 Win=2048 Len=1024"
"8835","247.413619","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2787329 Ack=1 Win=2048 Len=1024"
"8837","247.414755","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2788353 Ack=1 Win=2048 Len=1024"
"8838","247.415802","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2789377 Ack=1 Win=2048 Len=1024"
"8840","247.416966","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2790401 Ack=1 Win=2048 Len=1024"
"8841","247.418020","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2791425 Ack=1 Win=2048 Len=1024"
"8843","247.419155","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2792449 Ack=1 Win=2048 Len=1024"
"8844","247.420213","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2793473 Ack=1 Win=2048 Len=1024"
"8846","247.421364","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2794497 Ack=1 Win=2048 Len=1024"
"8847","247.422415","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2795521 Ack=1 Win=2048 Len=1024"
"8849","247.423566","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2796545 Ack=1 Win=2048 Len=1024"
"8850","247.424629","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2797569 Ack=1 Win=2048 Len=1024"
"8852","247.425751","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2798593 Ack=1 Win=2048 Len=1024"
"8853","247.426812","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2799617 Ack=1 Win=2048 Len=1024"
"8855","247.427958","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2800641 Ack=1 Win=2048 Len=1024"
"8856","247.429008","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2801665 Ack=1 Win=2048 Len=1024"
"8858","247.430154","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2802689 Ack=1 Win=2048 Len=1024"
"8859","247.431206","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2803713 Ack=1 Win=2048 Len=1024"
"8861","247.432355","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2804737 Ack=1 Win=2048 Len=1024"
"8862","247.433485","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2805761 Ack=1 Win=2048 Len=1024"
"8864","247.434690","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2806785 Ack=1 Win=2048 Len=1024"
"8865","247.435692","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2807809 Ack=1 Win=2048 Len=1024"
"8867","247.436865","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2808833 Ack=1 Win=2048 Len=1024"
"8868","247.437915","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2809857 Ack=1 Win=2048 Len=1024"
"8870","247.439076","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2810881 Ack=1 Win=2048 Len=1024"
"8871","247.440127","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2811905 Ack=1 Win=2048 Len=1024"
"8873","247.441257","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2812929 Ack=1 Win=2048 Len=1024"
"8874","247.442312","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2813953 Ack=1 Win=2048 Len=1024"
"8876","247.443449","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2814977 Ack=1 Win=2048 Len=1024"
"8877","247.444499","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2816001 Ack=1 Win=2048 Len=1024"
"8879","247.445640","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2817025 Ack=1 Win=2048 Len=1024"
"8983","252.474470","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2820097 Ack=1 Win=2048 Len=1024"
"8985","252.475600","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2821121 Ack=1 Win=2048 Len=1024"
"8986","252.476681","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2822145 Ack=1 Win=2048 Len=1024"
"8988","252.477810","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2823169 Ack=1 Win=2048 Len=1024"
"8989","252.478868","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2824193 Ack=1 Win=2048 Len=1024"
"8991","252.480027","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2825217 Ack=1 Win=2048 Len=1024"
"8992","252.481064","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2826241 Ack=1 Win=2048 Len=1024"
"8994","252.482228","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2827265 Ack=1 Win=2048 Len=1024"
"8995","252.483276","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2828289 Ack=1 Win=2048 Len=1024"
"8997","252.484415","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2829313 Ack=1 Win=2048 Len=1024"
"8998","252.485510","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2830337 Ack=1 Win=2048 Len=1024"
"9000","252.486632","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2831361 Ack=1 Win=2048 Len=1024"
"9001","252.487676","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2832385 Ack=1 Win=2048 Len=1024"
"9003","252.488824","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2833409 Ack=1 Win=2048 Len=1024"
"9004","252.489888","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2834433 Ack=1 Win=2048 Len=1024"
"9006","252.491032","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2835457 Ack=1 Win=2048 Len=1024"
"9007","252.492093","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2836481 Ack=1 Win=2048 Len=1024"
"9009","252.493232","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2837505 Ack=1 Win=2048 Len=1024"
"9010","252.494274","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2838529 Ack=1 Win=2048 Len=1024"
"9012","252.495484","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2839553 Ack=1 Win=2048 Len=1024"
"9013","252.496506","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2840577 Ack=1 Win=2048 Len=1024"
"9015","252.497629","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2841601 Ack=1 Win=2048 Len=1024"
"9016","252.498688","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2842625 Ack=1 Win=2048 Len=1024"
"9018","252.499833","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2843649 Ack=1 Win=2048 Len=1024"
"9019","252.500880","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2844673 Ack=1 Win=2048 Len=1024"
"9021","252.502030","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2845697 Ack=1 Win=2048 Len=1024"
"9022","252.503086","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2846721 Ack=1 Win=2048 Len=1024"
"9024","252.504212","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2847745 Ack=1 Win=2048 Len=1024"
"9025","252.505272","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2848769 Ack=1 Win=2048 Len=1024"
"9027","252.506419","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2849793 Ack=1 Win=2048 Len=1024"
"9028","252.507484","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2850817 Ack=1 Win=2048 Len=1024"
"9030","252.508644","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2851841 Ack=1 Win=2048 Len=1024"
"9031","252.509698","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2852865 Ack=1 Win=2048 Len=1024"
"9033","252.510842","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2853889 Ack=1 Win=2048 Len=1024"
"9034","252.511911","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2854913 Ack=1 Win=2048 Len=1024"
"9036","252.513038","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2855937 Ack=1 Win=2048 Len=1024"
"9037","252.514100","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2856961 Ack=1 Win=2048 Len=1024"
"9039","252.515230","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2857985 Ack=1 Win=2048 Len=1024"
"9040","252.516297","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2859009 Ack=1 Win=2048 Len=1024"
"9042","252.517424","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2860033 Ack=1 Win=2048 Len=1024"
"9043","252.518494","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2861057 Ack=1 Win=2048 Len=1024"
"9045","252.519637","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2862081 Ack=1 Win=2048 Len=1024"
"9046","252.520692","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2863105 Ack=1 Win=2048 Len=1024"
"9048","252.521846","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2864129 Ack=1 Win=2048 Len=1024"
"9049","252.522892","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2865153 Ack=1 Win=2048 Len=1024"
"9051","252.524055","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2866177 Ack=1 Win=2048 Len=1024"
"9052","252.525099","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2867201 Ack=1 Win=2048 Len=1024"
"9054","252.526254","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2868225 Ack=1 Win=2048 Len=1024"
"9055","252.527302","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2869249 Ack=1 Win=2048 Len=1024"
"9057","252.528431","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2870273 Ack=1 Win=2048 Len=1024"
"9058","252.529491","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2871297 Ack=1 Win=2048 Len=1024"
"9060","252.530654","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2872321 Ack=1 Win=2048 Len=1024"
"9061","252.531701","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2873345 Ack=1 Win=2048 Len=1024"
"9063","252.532852","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2874369 Ack=1 Win=2048 Len=1024"
"9064","252.533903","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2875393 Ack=1 Win=2048 Len=1024"
"9066","252.535041","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2876417 Ack=1 Win=2048 Len=1024"
"9067","252.536084","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2877441 Ack=1 Win=2048 Len=1024"
"9069","252.537233","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2878465 Ack=1 Win=2048 Len=1024"
"9070","252.538285","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2879489 Ack=1 Win=2048 Len=1024"
"9072","252.539441","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2880513 Ack=1 Win=2048 Len=1024"
"9073","252.540490","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2881537 Ack=1 Win=2048 Len=1024"
"9075","252.541623","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2882561 Ack=1 Win=2048 Len=1024"
"9176","257.577620","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2885633 Ack=1 Win=2048 Len=1024"
"9177","257.578654","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2886657 Ack=1 Win=2048 Len=1024"
"9179","257.579894","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2887681 Ack=1 Win=2048 Len=1024"
"9180","257.580943","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2888705 Ack=1 Win=2048 Len=1024"
"9182","257.582169","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2889729 Ack=1 Win=2048 Len=1024"
"9183","257.583229","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2890753 Ack=1 Win=2048 Len=1024"
"9185","257.584478","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2891777 Ack=1 Win=2048 Len=1024"
"9186","257.585486","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2892801 Ack=1 Win=2048 Len=1024"
"9188","257.586598","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2893825 Ack=1 Win=2048 Len=1024"
"9189","257.587638","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2894849 Ack=1 Win=2048 Len=1024"
"9191","257.588779","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2895873 Ack=1 Win=2048 Len=1024"
"9192","257.589842","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2896897 Ack=1 Win=2048 Len=1024"
"9194","257.590984","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2897921 Ack=1 Win=2048 Len=1024"
"9195","257.592029","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2898945 Ack=1 Win=2048 Len=1024"
"9197","257.593188","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2899969 Ack=1 Win=2048 Len=1024"
"9198","257.594236","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2900993 Ack=1 Win=2048 Len=1024"
"9200","257.595436","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2902017 Ack=1 Win=2048 Len=1024"
"9201","257.596442","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2903041 Ack=1 Win=2048 Len=1024"
"9203","257.597593","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2904065 Ack=1 Win=2048 Len=1024"
"9204","257.598652","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2905089 Ack=1 Win=2048 Len=1024"
"9206","257.599797","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2906113 Ack=1 Win=2048 Len=1024"
"9207","257.600854","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2907137 Ack=1 Win=2048 Len=1024"
"9209","257.601995","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2908161 Ack=1 Win=2048 Len=1024"
"9210","257.603055","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2909185 Ack=1 Win=2048 Len=1024"
"9212","257.604198","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2910209 Ack=1 Win=2048 Len=1024"
"9213","257.605265","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2911233 Ack=1 Win=2048 Len=1024"
"9215","257.606419","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2912257 Ack=1 Win=2048 Len=1024"
"9216","257.607459","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2913281 Ack=1 Win=2048 Len=1024"
"9218","257.608597","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2914305 Ack=1 Win=2048 Len=1024"
"9219","257.609639","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2915329 Ack=1 Win=2048 Len=1024"
"9221","257.610780","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2916353 Ack=1 Win=2048 Len=1024"
"9222","257.611864","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2917377 Ack=1 Win=2048 Len=1024"
"9224","257.613002","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2918401 Ack=1 Win=2048 Len=1024"
"9225","257.614053","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2919425 Ack=1 Win=2048 Len=1024"
"9227","257.615200","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2920449 Ack=1 Win=2048 Len=1024"
"9228","257.616259","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2921473 Ack=1 Win=2048 Len=1024"
"9230","257.617418","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2922497 Ack=1 Win=2048 Len=1024"
"9231","257.618456","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2923521 Ack=1 Win=2048 Len=1024"
"9233","257.619599","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2924545 Ack=1 Win=2048 Len=1024"
"9234","257.620665","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2925569 Ack=1 Win=2048 Len=1024"
"9236","257.621807","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2926593 Ack=1 Win=2048 Len=1024"
"9237","257.622874","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2927617 Ack=1 Win=2048 Len=1024"
"9239","257.624020","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2928641 Ack=1 Win=2048 Len=1024"
"9240","257.625062","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2929665 Ack=1 Win=2048 Len=1024"
"9242","257.626202","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2930689 Ack=1 Win=2048 Len=1024"
"9243","257.627265","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2931713 Ack=1 Win=2048 Len=1024"
"9245","257.628410","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2932737 Ack=1 Win=2048 Len=1024"
"9246","257.629462","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2933761 Ack=1 Win=2048 Len=1024"
"9248","257.630625","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2934785 Ack=1 Win=2048 Len=1024"
"9249","257.631675","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2935809 Ack=1 Win=2048 Len=1024"
"9251","257.632805","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2936833 Ack=1 Win=2048 Len=1024"
"9252","257.633856","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2937857 Ack=1 Win=2048 Len=1024"
"9254","257.635015","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2938881 Ack=1 Win=2048 Len=1024"
"9255","257.636055","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2939905 Ack=1 Win=2048 Len=1024"
"9257","257.637199","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2940929 Ack=1 Win=2048 Len=1024"
"9258","257.638260","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2941953 Ack=1 Win=2048 Len=1024"
"9260","257.639412","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2942977 Ack=1 Win=2048 Len=1024"
"9261","257.640470","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2944001 Ack=1 Win=2048 Len=1024"
"9263","257.641612","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2945025 Ack=1 Win=2048 Len=1024"
"9264","257.642668","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2946049 Ack=1 Win=2048 Len=1024"
"9266","257.643822","192.168.0.214","192.168.0.200","TCP","1078","5001  >  59066 [PSH, ACK] Seq=2947073 Ack=1 Win=2048 Len=1024"
